pool_id,chain,symbol,project,stablecoin,count
e7883189-7b6d-45bf-9a57-1cfb4bf00409,Arbitrum,MORE-GHO,balancer-v2,False,17
cb9991ee-fe4c-4b86-9e38-b209df23b920,Avalanche,AI-WAVAX,joe-dex,False,308
65f68bad-18ed-45a7-b089-813780516cdd,Ethereum,DAI,mero,True,803
7b5390fc-5701-4684-aa39-496dcb46a8a8,BSC,USDT-USDC-150,acryptos,False,409
dbad959b-43f1-448a-8865-a2a667faef8e,BSC,CDFI-USDT,uniswap-v3,False,211
8cd06345-ae20-4954-ba50-2510c3591287,Optimism,WETH-FUSE,uniswap-v3,False,286
6485b970-f3a9-4571-9249-c598e3030485,Arbitrum,WARK-USDC,uniswap-v3,False,299
515a2166-3f12-4054-a699-d1bbc873aa66,Polygon,USDC-RNDR,uniswap-v3,False,216
4da09ef6-76ec-4bf6-be10-d0522c9ecfac,MultiversX,RSEGLD-WEGLD,ashswap,False,162
d5a75018-5d9e-4129-8bb5-85748b1e6295,Polygon,RBW-WETH,balancer-v2,False,917
e4b6cb61-3214-4f2c-a471-9854ec8f0dab,Optimism,WETH-SUNNY,uniswap-v3,False,269
f1843433-7a91-4e4e-81b4-700bcf36caae,Polygon,USDC-OMEN,quickswap-dex,False,951
bfb6a33a-2ed6-4f50-a091-0ad0058c0266,Optimism,USDC-THALES,uniswap-v3,False,214
96f9e820-8bf6-4640-9875-0bd2b026f10d,Ethereum,WCELL-WETH,uniswap-v3,False,266
97727521-ff25-4e5a-b179-9b14c494c42f,Solana,TREMP-KAMA,orca,False,87
ec2322fb-c939-49b4-81b1-9a7e7c61c25d,Polygon,WETH-UNI,quickswap-dex,False,981
94e352c3-efee-4af1-a33a-4d44ab2fd369,Arbitrum,DFX-WETH,aura,False,289
e5ab1b18-6381-411c-bcd9-df908b92af23,Ethereum,PLY-USDT,sushiswap,False,955
92f7423d-e2d6-479b-9b51-f880274d3684,Avalanche,WAVAX-JUICY,joe-dex,False,6
306d776c-b33a-4944-8abe-b77a4f1a3e11,Osmosis,DOT-OSMO,osmosis-dex,False,826
f716a8a5-5821-4de6-91fa-53d392a306ec,Avalanche,VOID-WAVAX,pangolin,False,856
bc55968b-8f3e-4ae9-97d6-b9459aca7b4a,Polygon,USDC-JPYC,quickswap-dex,False,893
09931646-6eea-442a-adf4-0ac561a9a690,Optimism,VAMMV2-RED-VELO,yearn-finance,False,362
eafbdbd5-1e5c-4408-8e84-247052eab4b2,Base,R,raft,False,397
5efcb052-feca-421e-8d02-bf5f2dce5d2e,BSC,WBNB-CEEK,pancakeswap-amm,False,850
cea089b6-dde1-4c95-88c6-8da075d1ec34,Solana,SOL-BOZO,orca,False,211
32c35644-49a5-4ac0-8e05-ddaad93c2923,Solana,SOL-WOOF,orca,False,345
eb8f8c26-b49b-4cf5-aa8f-78862e44e347,Polygon,WMATIC-GATOR,quickswap-dex,False,4
7ccf1d04-57d2-49a7-b3f2-ff206aaddfff,Polygon,USDT-RIA,uniswap-v3,False,448
d033a0d8-30ec-41db-ba98-627c957a75c1,Arbitrum,ZRO-USDT,beefy,False,126
e59a8432-1e3e-4658-938c-16f6be53da7f,Arbitrum,BTC-ETH,jones-dao,False,52
ee871505-cd14-402f-9bb8-9567c58da37d,Ethereum,MKUSD-FXUSD,curve-dex,True,217
ad36b623-4830-442a-add3-a2cbfdfe3cff,Arbitrum,WSTETH-USDC,balancer-v2,False,645
74282cbd-51ba-482f-82e9-5fca35c989ea,Solana,ELSOL-USDC,orca,False,117
50537a6e-2508-476d-ad02-f6f46d9caf2f,Sui,CUDA-SUI,cetus-amm,False,42
b89407c1-d15a-46db-ac0c-b1616ca7b933,Ethereum,AEON-WETH,sushiswap,False,91
9f496297-2feb-47d4-ad1c-898bd1775d59,BSC,USDT-FTM,uniswap-v3,False,64
82bf9a0a-64c0-4453-9dd4-f256bf7eefa5,Ethereum,CRVUSD-FETH,curve-dex,False,401
5abdee3b-a412-414d-8957-88319b422f08,BSC,RUSD-BUSD,pancakeswap-amm,True,665
a3a1464b-4c80-4782-ab8d-055f00ec694b,Arbitrum,HERMES-WETH,uniswap-v3,False,18
dde56729-732d-4a23-8d40-38f1661bf2f9,Arbitrum,WETH-USDT,steer-protocol,False,23
3b08dde7-2105-4e2f-84c3-a2a25ea2eec2,Polygon,WBTC-DCI,uniswap-v3,False,149
7c7b7ae1-da85-4bdf-a9f2-865761380eb1,Optimism,USDC-OP,beefy,False,248
46b3ffc4-7fc2-4ed2-a351-2d6ab2c04f5a,Starknet,RETH-ETH,ekubo,False,144
82848996-781c-4482-9954-2c6e6232d318,Arbitrum,BOO-WETH,uniswap-v3,False,265
d82b0019-99f6-410d-b233-29c0dfa35d65,Arbitrum,PENDLE-WETH,pancakeswap-amm-v3,False,44
790bfd81-f4d3-4ed9-adf3-044fdb06dd18,Arbitrum,WETH-AAPE,sushiswap,False,882
c612869b-a311-4614-8df7-76a55ef65298,Moonbeam,XCDOT,acryptos,False,810
9133abd1-3183-47e1-842f-afde24290c41,Ethereum,YCDAI-YCUSDC-YCUSDT-USDP,curve-dex,True,992
2fe71438-7e6b-4c55-a492-68622b26e611,Arbitrum,WETH-NOLA,uniswap-v3,False,278
9c89f9e2-e370-441e-8ccf-000a797df43f,Optimism,USDC-USDT-100,acryptos,False,447
86a8d52e-5fd8-4094-9a65-7a014753f1e6,Solana,W-USDC,orca,False,106
cf0dd0b8-b4d5-4822-adf4-615fca40ced4,Linea,WRSETH-WETH,beefy,False,23
4e7fbfba-cc6e-479c-97b9-02f861566172,Ethereum,BIT-WETH,uniswap-v3,False,953
4294d354-b1bc-4a7f-b498-2879e0283fc6,Cardano,ADA-RAKER,minswap,False,117
89921048-1e6b-477b-9ada-8c3654ed88ed,Base,WETH-EURC,pancakeswap-amm-v3,False,10
4af07af7-4b66-4772-bfcc-395dfb5ef10e,Ethereum,RSR-FRAXBP,curve-dex,False,754
d76ac3ef-bb2d-41dc-ad75-f82a538c9501,Polygon,USDC-POLYDOGE,uniswap-v3,False,145
c7d05e66-da36-439f-a673-a6d4f4ed0198,Optimism,WETH-USDC,uniswap-v3,False,624
1b31dcc6-4975-41e2-a161-48767ff7b157,Osmosis,-USDC,osmosis-dex,False,224
f8d9d7fc-a293-4ede-982a-e30d1c4bf953,BSC,LAZY-WBNB,uniswap-v3,False,67
456ba62d-4b65-49ef-b0e4-f4fc1c29c9e3,Linea,VAMM-USDC-NDX-2412,lynex-fusion,False,43
ac7a1b9a-9ef1-4bc7-adfd-8144c57adda6,Ethereum,FRXETH-OETH,convex-finance,False,237
cc0dcda0-46a9-43bc-bdc4-2bdb961adeae,Ethereum,WETH-QTO,sushiswap,False,488
cc082b0e-d0ba-44b5-90f0-9c19d3e1b205,Optimism,ZRO-WETH,beefy,False,126
128eb122-ee69-45d3-8587-ec86d81f4532,Osmosis,USDC-DVPN,osmosis-dex,False,264
140238c0-93e6-4032-b107-5cf0f2f76789,Arbitrum,USDC-USDC-100,acryptos,False,337
b94b8da4-d018-42c4-9e4f-ae85a30aff89,Cronos,USDC-USDT,beefy,True,721
e46bf434-4463-4818-a146-8dc4c09df4d4,Base,WETH-RETH,aerodrome-v1,False,228
25a79bff-be4a-4647-96ba-01d62beebcb1,Avalanche,WAVAX-LUCKY,joe-dex,False,279
35cdca74-0125-43b0-ac61-12048c3e7bd9,Sui,BUDDY-SUI,cetus-amm,False,1
4ec60ca3-e6d9-4d4a-8662-fdca765dce68,Ethereum,FRXETH-OETH,stakedao,False,116
035c81d7-191a-4ce1-a307-7e7484fce052,Osmosis,PSTAKE-OSMO,osmosis-dex,False,911
d9da4414-6078-44f5-bbe7-47f18fbdac14,BSC,TWT-WBNB,thena-fusion,False,544
eb8b006e-899e-4d78-b0dc-6574395765ce,Solana,SLERF-USDC,orca,False,93
401d322e-49d4-4bfb-815c-1333ee681c40,BSC,HOTCROSS-WBNB,pancakeswap-amm,False,850
79e3e18c-1678-4a61-ad0f-6e2309a452f1,Arbitrum,STATAARBUSDCN-GHO,beefy,True,78
5745502e-f7e8-4489-a040-aa930ac2fd92,Arbitrum,WETH-STEAK,camelot-v3,False,332
2ba0ad70-a0d8-4559-88b1-b6f70cedf69a,Ethereum,AWBTC,damm-finance,False,370
e78b1828-aa10-40b5-8947-7be5de25c796,Solana,SOL-GUAC,orca,False,329
1b7fa0d6-eddd-4ded-86f9-27744ca7e5d9,Sui,SBOX-SUI,cetus-amm,False,225
6cd2da6e-d8ff-41ae-832c-b19f3812bd66,Osmosis,QCK-OSMO,osmosis-dex,False,201
9f8aa2e0-50d9-44a5-ab0c-437ced0153b4,BSC,USDT,wing-finance,True,796
73b70ba0-8df7-4c39-99e8-0550aab243f6,Arbitrum,PENDLE-WETH,joe-v2.1,False,141
c04377b6-fa85-4b68-bd82-87ca25046595,Ethereum,STMATIC,rhino.fi,False,580
f345918e-5ec2-42e8-9688-2d36fdac2a27,Arbitrum,WETH-CATS,sushiswap,False,428
77c7f28b-4c8d-4e5b-a080-6763cc66d47d,Avalanche,MAJIN-WAVAX,joe-dex,False,257
bbbbd688-f5c9-42c0-be27-630fb78685f0,Ethereum,CRV-CRVUSD,curve-llamalend,False,53
c7f1cada-6d46-4c08-bf6d-9308b7439753,Arbitrum,WETH-MILKAI,sushiswap,False,590
27730ec8-c8a5-4fe8-86c3-66917da057e8,Ethereum,QNT,silo-finance,False,702
3b6ca0d5-975a-4d14-b898-e203ce72a7bb,Mantle,LEND-METH,circuit-protocol,False,243
f11ab7c5-9446-4a8a-95de-c2a1d02d1e76,Celo,CELO-CREAL,uniswap-v3,False,126
b0b30e1f-87da-416a-a59b-e062069c24ef,Ethereum,RSETH-WETH,morpho-blue,False,150
3fc42218-211e-439b-9cd2-a24d7fb264f0,Arbitrum,FLYWHEEL-WETH,ramses-cl,False,259
7b865a5d-f680-4427-aa80-7bd0651d66ba,Cardano,ADA-CBTC,minswap,False,64
e15411c3-4d25-46ca-8b6e-8027ddf4efb3,Base,DEGEN-TKN,aerodrome-v1,False,169
b1472f81-db4c-4640-b7b3-960a00c83072,Solana,SOL-TRUMP,orca,False,59
10a09ae3-e5de-4fb3-bd09-4e528ebc9470,Polygon,$CROWN-USDT,uniswap-v3,False,316
909d4b76-6b31-4ec5-a8b2-3126bd02de37,Polygon,WBTC-AMKT,uniswap-v3,False,502
5990e7fe-2781-4c40-89e0-2682be5a6938,Solana,SOL-WALTER,orca,False,152
0ed0f6cb-b875-43ac-b20c-63964c46f4bd,Ethereum,GRAVIAURA,badger-dao,False,871
29502d1f-8fc5-45bf-829f-9852d256e755,Solana,GIGA,save,False,13
965ae98c-9df6-47ce-8565-4a5204e4b369,Ethereum,FRAX-DAI-USDC-USDT,stakedao,True,107
f8ed2e28-0682-4ff6-8366-18403168098e,Arbitrum,WETH-FLC,uniswap-v3,False,487
adaef53a-afcd-4b8b-ae70-c6137477a220,BSC,WBNB-BETA,pancakeswap-amm,False,850
02fa9fdb-a740-49c6-91b2-d7a9f8174285,Ethereum,USDC-ETHC,curve-dex,False,8
7f5a819c-92c3-4340-abb0-9428235e48ec,Avalanche,OTO-WAVAX,joe-dex,False,904
feb0ffc7-3e37-4d78-bdcc-b318411c8b58,Ethereum,FREE-WETH,uniswap-v3,False,452
2e81e603-c0fa-4cf0-a714-fbfd82af7031,Osmosis,SOMM-OSMO,osmosis-dex,False,911
935983fa-bad6-4220-8f48-5ef1694412e3,Base,WSTETH-WETH,beefy,False,48
b1714a34-2af6-4e2a-9f91-7d4a4fe6df29,Solana,SOL,save,False,248
e29935fa-b0bc-430d-85bf-60d06f586c11,Optimism,VAMMV2-WSTETH-OP,yearn-finance,False,356
290fa96d-a24f-4063-a94d-4bd9a16f067c,Arbitrum,RDNT-WETH,beefy,False,389
de4ed5cf-6f6a-4551-a348-0426969c268a,Arbitrum,CAKE-WETH,beefy,False,76
d7f04b1d-8a80-4997-b2c2-b0b05fa775a9,Linea,WETH,clip-finance,False,64
a06e0e93-c421-4d28-9a79-b10e9da0bfb2,Optimism,PSTAKE-USDC,velodrome-v3,False,50
c9e546c5-b2ce-43af-9d29-0a83e25a7db7,Ethereum,EL-USDT,sushiswap,False,948
085aa24d-6dc5-490b-b17f-d3da17e044f2,Avalanche,MIM-MILK,joe-dex,False,934
4706dcd8-8223-4b85-b66c-361a01458539,Ethereum,WETH-LIQ,bunni,False,328
f51f71ed-1017-4cb3-9649-3067103e4f9a,Solana,SOL-GOO,orca,False,244
b3702117-1619-428d-b8ae-7dedb205bf4c,Base,CBETH-WETH,beefy,False,126
d4035a65-3e00-4649-84ff-c3ceed489cb3,Arbitrum,PSM-WETH,ramses-legacy,False,73
bf77d2f1-7afb-445c-b546-b0c3bcc66853,Polygon,WMATIC-INDU,uniswap-v3,False,149
38c54c1b-a3ce-40db-a514-b98428ce8161,ICP,BTON-ICP,icpswap,False,29
67bbd2e2-643b-4616-9b93-4bd143eb2403,Cardano,ADA-VNM,minswap,False,244
a855cc06-576f-4eaf-99d9-e1c57d33b852,Base,WETH-VELA,aerodrome-v1,False,263
a1776f15-5f69-42e9-a578-fa44361c8bd7,Polygon,USDC-NEX,uniswap-v3,False,594
92388b7a-0465-4665-b745-18e567c17ab8,Fantom,USDLSTABLECOIN-G3CRV,curve-dex,False,833
02d7d26d-dbcd-4a33-9d49-1430930c1cd3,Polygon,GGTK-WETH,uniswap-v3,False,352
fdd2e685-6cf8-4cc9-bd2e-b8b04cbf5a6b,Ethereum,CELR-WETH,uniswap-v3,False,975
faa1a4f4-7127-4855-adb8-fe29922e1b51,Aptos,APT-USDC,cetus-amm,False,246
3d8b958d-0edc-4922-b0dc-f9133541e3da,Solana,YAKU-USDC,orca,False,255
957d51d4-2bd2-41ab-9883-50050e001fec,Polygon,ARTH.USD-AM3CRV,curve-dex,False,833
68749f57-fd5c-4709-a5f1-c1656c115212,Polygon,WPOL-USDC,beefy,False,72
b1b12bfd-e514-4544-b56e-a0d50c5108a8,Solana,SOL-KIN,orca,False,399
5e79f888-3abb-4e98-aae3-db1ae46739b2,Polygon zkEVM,CRV-WETH,merkl,False,232
e7b9ff23-5971-4aba-b5e6-430c8ee1908b,Base,TBTC-WETH,baseswap-v2,False,285
e22ebc0c-8fe5-4853-9237-7a8525795c42,Optimism,WBTC-UNIBTC-500,acryptos,False,76
cd4692d4-8240-4d1e-b313-f8c94e2ae44e,Base,USDC-USDBC,gamma,True,206
a264ddf1-149e-4a77-943e-abc13f79cd16,Arbitrum,WETH-RAM,ramses-cl,False,407
390c7923-b36e-4a05-85b8-cb43ff2f71f5,Solana,SOL-BOME,kamino-liquidity,False,98
eb9c7870-803e-48c1-9d85-f1c28816a6f4,Arbitrum,WETH-TIA.N,uniswap-v3,False,235
19131596-dddf-4a6c-af71-31f75cee6e6e,Ethereum,RSR-FRAXBP,convex-finance,False,579
7e692787-30bc-4fdc-81cc-6ef58f41378b,Heco,HUSD-ETH,mdex,False,593
4f101414-d1cc-4316-bdcf-eedc45f9bfaf,Polygon,ICHI-CASH(1%),retro,False,325
39996b5e-9fda-44f9-954d-dddceb36b3b9,BSC,GHNY-BUSD,grizzlyfi-hives,False,577
5a0a2143-8691-413e-b812-59c2e89b7f14,Arbitrum,ARB-USDC,gamma,False,455
d6d61a91-5e9f-4e50-a00f-2d20c50833b8,Arbitrum,PSOCKS-WETH,sushiswap,False,755
c2cbc8c8-e403-42d6-bfa3-a784e8715d09,Sui,MAGA-SUI,cetus-amm,False,1
bd36d377-9066-40a1-b6a1-3fb2aadd4ae2,Ethereum,EPYVDAI-28JAN22-DAI,balancer-v2,False,699
b53d1706-abc9-41e1-ac39-5fc16d6a360f,Ethereum,WFIL-USDC,sushiswap,False,537
9662bce9-b037-4ff8-8144-c1abd46a5a50,Polygon,USDC-DCI,uniswap-v3,False,149
714c5e03-3fa8-4bd3-a593-2250ecd36bff,Optimism,BOO-WETH,uniswap-v3,False,286
2a6643e6-c3b0-4d93-b45e-f296d6cdedb0,BSC,ALITA-USDT,uniswap-v3,False,25
179e9e43-0566-4b6f-96dc-4b5b7455a3bc,Ethereum,CVX-BENTCVX,curve-dex,False,833
e9190ad1-b868-425a-a9c7-25179300482b,Solana,SOL-SC,orca,False,222
bc2d91bb-77b2-4cf2-91fe-9a6daa6a99e4,ICP,ALPACALB-ICP,icpswap,False,44
9bffa11e-b398-44e7-a342-2908613061e2,Neutron,NTRN-DYM,astroport,False,231
578e45ec-edac-4073-a7a9-d1cdf0151413,Solana,REAL-USDC,orca,False,288
45005b8f-bc3b-4ff1-977b-9777e123596a,Solana,$MICHI-POPCAT,orca,False,12
cc1b1cdb-3433-4031-8935-4e18afcb4c16,Base,USDC,harvest-finance,True,7
59944449-b687-4633-a726-10d503f6f69d,Base,WETH-NORMIE,pancakeswap-amm-v3,False,15
88b2efd5-9d59-429e-82b9-829df1a57a28,Sui,MINIDOGE-SUI,turbos,False,1
0ca0cc16-75d8-411d-abfe-92c54b285a90,Sui,MILAWEEN-SUI,cetus-amm,False,4
104da8b3-6951-41d7-8fb3-8c16168bd750,Arbitrum,IBEX-WETH,chronos-v1,False,513
d857a92a-23e5-4b58-9f1a-eef6710efd0e,Ethereum,POCUS-USDC,sushiswap,False,819
c19039d0-b3b4-427c-a296-a127a40ed656,Polygon,OEPL-AAVE,uniswap-v3,False,100
5a3fca0a-bc13-49ee-8820-61773a797c4d,Sui,DEWY-SUI,turbos,False,42
48753e02-81a2-425d-be3a-4a75f75a1878,Base,VAMM-ION-WETH,yearn-finance,False,20
91ed82d6-e926-4379-ac7e-1a9e8380693a,Arbitrum,ARB-XPER,uniswap-v3,False,56
0e76e1c7-41c9-48d0-b2ab-c747583a61ee,Polygon,WMATIC-DIMO,uniswap-v3,False,119
9c68e047-8fd8-4406-bd78-6b78e0211528,Ethereum,$WATTS-WETH,sushiswap,False,853
119b9236-4578-4891-b70c-155558962272,Ethereum,WNXM-WETH,uniswap-v3,False,945
d9550272-bc19-4af4-8c2b-6346d2516716,Arbitrum,USDE-USDC,beefy,True,126
af2ce6b9-3f23-469d-b740-5785a068876a,ICP,MOTOKO-ICP,icpswap,False,44
782ba831-0703-45cc-8194-064535154c1b,Ethereum,BAO-WETH,sushiswap,False,773
c17b70c0-6815-4196-8e70-746e60e28de5,Optimism,WETH-COMINGSOON,uniswap-v3,False,11
bc4c65fb-d9d3-42fd-a2d3-61f09cb477eb,Avalanche,LP-WAVAX,wombat-exchange,False,153
d4f4f033-07a7-4f74-8f53-4e3c69f19bbd,Cardano,ADA-NMKR,minswap,False,244
7fc2f0eb-f2ca-412e-b931-cc63327fb697,Base,WSTETH-WETH,beefy,False,85
6d672c8e-01a1-4595-9679-0e7e7254c3fd,Optimism,TBTC-MAI,merkl,False,24
071b9137-eccd-4fa8-904b-961f44aba209,Ethereum,SUSDE-USDC,beefy,True,42
70a1463e-ff32-402d-8282-a4189575d6b9,Ethereum,MKUSD-PRISMA,convex-finance,False,341
7902a8f2-1fe4-42b7-88ce-fa90af83f21a,Arbitrum,OMNI-PEAS-WTAO,curve-dex,False,80
38031639-36ce-4bbe-9ca9-0aa78d0c6e32,Base,MORE-USDC,balancer-v2,False,12
977b4d08-2f01-448d-9533-1435a49db95b,Linea,CLIP-WETH,clip-finance,False,64
5db71057-c464-463f-8099-7f9e13bcfa13,Ethereum,WETH-CVG,stakedao,False,106
20825326-5f99-4714-8ecb-a2da48e5a08d,Solana,LMF-USDC,orca,False,363
b1997027-4df6-4cec-a966-1482312adc2c,BSC,TOKEN-WBNB,mdex,False,795
7c8ae8fc-e1bd-49f2-9997-6530de87c7cd,Polygon,ICHI-CASH,merkl,False,359
40870bc8-d5b4-48d1-8178-210f26c97a51,Ethereum,SDEX-TET,smardex,False,409
3e42c41e-ee86-4b2f-80c1-adfa9e982705,Linea,CLIP-WETH,lynex-fusion,False,43
60867109-60c6-4f02-9573-6e8be1a24a0d,Arbitrum,BTC.B-WETH,uniswap-v3,False,365
31514832-cd21-4070-8179-ae85d1770b4c,Sui,KIRA-SUI,cetus-amm,False,1
5c4644c9-54df-4f05-8b15-19d8bab1c21a,Polygon,WMATIC-USDT,sushiswap,False,934
0a72f8c9-9c31-47e5-9109-0a2831c7a01a,Arbitrum,WETH-GMX,pancakeswap-amm-v3,False,224
45930048-5383-4696-9b29-665548069bb2,Polygon,WMATIC-LFG,uniswap-v3,False,149
4f6f4a7d-df1b-419f-88e9-4e84b58b4aa7,Sui,FUD-SUI,cetus-amm,False,8
20270841-3615-4d58-b464-6b5fb927f9eb,Ethereum,WETH,premia-v2,False,700
45bc6b23-1d65-47aa-a368-3d164e346925,Ethereum,WETH-TRDM,sushiswap,False,334
6a0b7335-70f3-4cbe-8b40-89b171492756,BSC,MDX-WBNB,mdex,False,795
e8c9589c-525b-4013-b1c5-ab6bc4b46316,Scroll,IBEX,impermax-finance,False,73
5892ba45-d2e0-438a-9ba8-a7199e5b4cff,Solana,SOL-BAH,orca,False,178
8be7f4e7-4e5e-4b6e-b792-a0743a9e151e,Ethereum,BANK-WETH,balancer-v2,False,948
ce9706c2-ef78-4ed9-a7b0-0469ef0ea319,Ethereum,INV-WETH,sushiswap,False,981
7359c522-f864-4617-97e8-f63cf5d17a7f,Arbitrum,BIXEL-WETH,sushiswap,False,609
fae36e4c-795f-4765-8ee7-a552babae7b3,Solana,USDC-QCAD,orca,False,413
5f945f04-a354-4b18-9b6e-e201f3149057,Osmosis,USDC-USDT.AXL,osmosis-dex,True,271
a385f83f-5906-41fd-8606-4721ebd20331,Optimism,WETH-MAI,uniswap-v3,False,68
7379296c-97dc-43ce-9ac1-581e3ffe4ca1,Optimism,SUSD-MAI,merkl,False,11
03f2f1e1-d015-4821-86d3-d7af8f36d674,Base,WETH,impermax-finance,False,31
1f495a85-7b90-442f-967f-eca593a1e893,Polygon,WMATIC-GGT,uniswap-v3,False,62
718d53ea-f61b-42b1-8f6e-18aab37aa3da,MultiversX,WEGLD-CGO,ashswap,False,424
99358005-f813-44e0-a1b8-d2241cd628ea,Optimism,SONNE-USDCE,beefy,False,464
efd327d8-d961-4320-85e3-df81042f05e4,Solana,SOL-GIGA,orca,False,121
a46c107c-41e1-4fa1-a5f2-caf4d3bfb707,Polygon,WETH-TITAN,quickswap-dex,False,906
cd891d3f-f0c9-49f3-b554-f0d089eb6468,Polygon,USDC-O3,quickswap-dex,False,981
d7b2ff5f-18bf-487a-b05d-2074169eac05,Solana,SAMO-USDC,orca,False,636
c5c25229-808d-41e3-a96d-76bfa5f1d5ad,Solana,SOLX-USDC,atrix,False,833
19e947f7-8463-473b-ab1b-5254e0d3bf8e,Arbitrum,CAP-WETH,uniswap-v3,False,891
f004fe53-29d4-4f55-91ce-faaf75180e64,Base,WETH-WRSETH,extra-finance,False,165
9711ae23-2124-4524-aebd-dc5c22d9feb9,Base,CBETH-CBBTC,basex,False,55
dc28e584-1d3a-4226-867a-c9d3f90c68cd,Polygon,QUICK-IFARM,quickswap-dex,False,951
79c9f931-8546-40ad-ac88-31b5d5af4726,Arbitrum,WETH-ARB,steer-protocol,False,85
b55dc152-cf29-44d5-8485-65f5fcb40002,Polygon,LINK-ETH,beefy,False,40
8f2ecca3-d85a-4d54-aa3c-19552eab0890,Defichain,JPM-DUSD,defichain-dex,False,262
6b6b6e6f-a442-44f4-90fa-47d65da4db2e,Sui,GOOFY-SUI,cetus-amm,False,22
f2066617-ea11-4c99-88e2-77741a40cf25,Osmosis,BOOT-OSMO,osmosis-dex,False,551
e6d32b55-f87a-441f-b9e3-05ca6b52e3e8,Ethereum,WETH-ELIMU,balancer-v2,False,242
9eab82c8-0474-44c2-912e-c0751de82536,Polygon,WMATIC-JUGNI,quickswap-dex,False,321
fd9fdb05-4ea9-4a8f-be70-508c9ff04378,Arbitrum,WETH-DPXETH,curve-dex,False,347
47368b47-caf0-4f5f-ae01-0242a34be4a1,Ethereum,WETH-AMP,uniswap-v3,False,757
a05de1be-5fff-4502-91ef-bd59fe4ab085,Ethereum,WETH-ZUN,stakedao,False,86
b971e878-6673-438e-8bd4-848124f8f0af,Polygon,DITEX-USDT,quickswap-dex,False,212
b856a607-2f9f-44b6-b10c-4bbc02ea67e9,Polygon,WLOKA-WMATIC,uniswap-v3,False,283
52ca2f94-1cd3-4d62-be98-3f793c2737cb,Polygon,WMATIC-MOONEY,uniswap-v3,False,215
409a3dbb-8457-4b4b-9996-f16aebf0e01f,Solana,SOL-GIGA,orca,False,19
7c1eaff5-6855-4859-b760-2ec2d4a232bf,Fantom,TOR-DAI-USDC,curve-dex,False,761
49412514-a2f4-4845-9946-e5f3977843b4,Solana,SOL-GECKO,orca,False,325
e4e952f8-d8f8-48d1-a09f-6fa59ecdc2bc,Base,EUSD-USDBC,aerodrome-v1,True,301
4c842859-b596-4bb7-b6a5-062cd93a36ac,Moonbeam,WSTDOT-XCDOT,stellaswap-v2,False,736
1e29b3d2-2f2d-4bc4-9fe4-af8bdb7e5c05,Arbitrum,USDC-TRUCE,sushiswap,False,221
9e10c37f-5137-4f38-ae95-61cee649ea3a,Arbitrum,XAI-WETH,gamma,False,272
bf81510d-71f6-43f3-8bae-48ed3712b354,BSC,USDT-TEO,uniswap-v3,False,283
17c19358-b9f1-4c17-95cc-1c6fefdb9bf0,Arbitrum,USDC-LNDX,uniswap-v3,False,276
0c2e7a3a-24f2-4104-bdc8-31588f4da7cd,MultiversX,APUSDC-JWLAPUSDC,ashswap,True,188
affd4a8d-8daf-4ca7-a294-2ca3029c036a,Solana,WGC-USDC,orca,False,31
b980ce92-881c-4ec7-9ae8-40d0f7f3a1cc,Ethereum,USDC,mover,True,866
d9f4817c-3b01-4c77-82f7-32e42cd58a28,Optimism,USDC-USDC,uniswap-v3,True,72
7dab621b-5d0b-4112-bff7-33c0eae6d3b7,Solana,RETARDIO-USDC,orca,False,38
b10fd5be-34fa-484e-a13b-884eb78fdd28,Solana,MEAN-USDC,orca,False,590
91e4bcde-bfa6-40a8-8f97-a6544aa51851,Arbitrum,OOE-WETH,joe-v2.1,False,237
b1157880-30a9-46af-b968-5cffcae9eb35,Manta,STONE,keom-protocol,False,235
b5d7b2f4-2af7-44f2-b9c6-36259f22afac,Linea,VAMM-LYNX-WETH,lynex-fusion,False,43
d3034207-f740-4dbd-b17a-f9ed1e29a6fb,Osmosis,WBNB-OSMO,osmosis-dex,False,718
f2acfa26-5bc5-4d11-a45f-e161387e763d,Solana,JUP-ORCA,orca,False,234
75338e38-a7a4-4c36-b441-aeae8aa13957,Osmosis,USDC-,osmosis-dex,False,54
ec5ad9c7-4ce3-443c-8525-5f44dc8dbcc2,Polygon,WMATIC-GIB,quickswap-dex,False,263
b22645f1-cbfd-4c03-aeb7-a044db92f3ab,Celo,PACT-COMMONS,uniswap-v3,False,6
9bb9ef22-2e07-421a-b956-819a074e1831,Linea,CROAK-WETH,gamma,False,153
89deb43d-e0c2-48d9-aa55-2779b67f3a57,Linea,CROAK-WETH,lynex-fusion,False,43
786accb4-2936-45a9-9e64-4c91ba7c2eb6,Base,USDBC,extra-finance,True,373
0f50ffb0-54cd-4999-bbb1-5d20bd3b5f4b,Osmosis,SWTH-OSMO,osmosis-dex,False,911
b4d2f975-2beb-47c6-ada2-8d8eeb605f56,Optimism,OP-USDCE,beefy,False,491
8cc9cb4f-a0b0-42b8-966a-08a2f7e61d6c,Ethereum,WETH-USDT,balancer-v2,False,978
8d428ec6-d8f8-46c9-b5fd-ed52bb9fd879,Polygon,USDT-PIG,uniswap-v3,False,154
6c4475bc-6d30-4e72-aa3d-4ae7a8d0498a,Arbitrum,JACKBOT-WETH,camelot-v2,False,454
052fc4c0-8c3f-4741-816a-2f198bfb2123,Arbitrum,PESOS-WETH,sushiswap,False,412
402b4f7b-0be9-4351-b433-5fac606326bf,Polygon zkEVM,USDT,idle,True,359
